deal_id,filer_cik10,sec_start,sec_end,form,filing_date,accession,primary_doc,kw_hit,kw_n,kw_list,status
35,1047127,2019-08-21,2020-02-17,8-K,2019-12-26,0001193125-19-323503,d841984d8k.htm,1,2,ip |technology,ok
35,1047127,2019-08-21,2020-02-17,8-K,2020-02-10,0001047127-20-000003,amkr123119er8-k.htm,1,2,ip |technology,ok
36,1047127,2019-09-18,2020-03-16,8-K,2019-10-28,0001047127-19-000038,amkr-20191028.htm,1,2,ip |technology,ok
36,1047127,2019-09-18,2020-03-16,10-Q,2019-10-31,0001047127-19-000041,amkr-20190930.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
36,1047127,2019-09-18,2020-03-16,8-K,2019-12-26,0001193125-19-323503,d841984d8k.htm,1,2,ip |technology,ok
36,1047127,2019-09-18,2020-03-16,8-K,2020-02-10,0001047127-20-000003,amkr123119er8-k.htm,1,2,ip |technology,ok
36,1047127,2019-09-18,2020-03-16,10-K,2020-02-19,0001047127-20-000006,amkr12311910k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
38,6281,2013-08-02,2014-01-29,10-Q,2013-08-20,0000006281-13-000028,adi_q3x10-qx832013.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-08-20,0001157523-13-004183,a50694034.htm,1,2,ip |technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-09-12,0000006281-13-000030,form8-k.htm,1,2,ip |technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-10-15,0000006281-13-000032,form8-k.htm,1,5,intellectual property|ip |asset purchase|consideration|technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-11-01,0000006281-13-000036,form8-k.htm,1,5,intellectual property|ip |asset purchase|consideration|technology,ok
38,6281,2013-08-02,2014-01-29,10-K,2013-11-26,0000006281-13-000040,adi-1122013x10k.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-11-26,0001157523-13-005650,a50758356.htm,1,2,ip |technology,ok
38,6281,2013-08-02,2014-01-29,8-K,2013-12-02,0000006281-13-000042,form8-k.htm,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2007-11-09,0001157523-07-011083,a5542565.txt,1,4,intellectual property|ip |consideration|technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2007-11-27,0001157523-07-011670,a5554485.txt,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,10-K,2007-11-30,0000950135-07-007253,b67578ade10vk.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2007-12-04,0001157523-07-011902,a5560110.txt,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2007-12-10,0001157523-07-012017,a5563438.txt,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2008-01-02,0001157523-08-000015,a5575992.txt,1,3,ip |consideration|technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2008-01-04,0001157523-08-000099,a5578293.txt,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2008-01-16,0000950135-08-000199,b68220ade8vk.htm,1,4,intellectual property|ip |consideration|technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2008-01-23,0000950135-08-000292,b68286ade8vk.htm,1,2,ip |technology,ok
39,6281,2007-10-31,2008-04-28,10-Q,2008-02-20,0000950135-08-001113,b68636ade10vq.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
39,6281,2007-10-31,2008-04-28,8-K,2008-02-20,0001157523-08-001591,a5615145.htm,1,1,technology,ok
40,320193,2020-04-01,2020-09-28,8-K,2020-04-30,0000320193-20-000050,a8-kq220203282020.htm,1,1,ip ,ok
40,320193,2020-04-01,2020-09-28,10-Q,2020-05-01,0000320193-20-000052,a10-qq220203282020.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
40,320193,2020-04-01,2020-09-28,8-K,2020-05-11,0001193125-20-139112,d926511d8k.htm,1,1,ip ,ok
40,320193,2020-04-01,2020-09-28,8-K,2020-07-30,0000320193-20-000060,aapl-20200730.htm,1,1,ip ,ok
40,320193,2020-04-01,2020-09-28,10-Q,2020-07-31,0000320193-20-000062,aapl-20200627.htm,1,6,patent|intellectual property|ip |asset purchase|purchase price|consideration,ok
40,320193,2020-04-01,2020-09-28,8-K,2020-08-07,0001193125-20-213158,d49399d8k.htm,1,1,ip ,ok
40,320193,2020-04-01,2020-09-28,8-K,2020-08-20,0001193125-20-225672,d937363d8k.htm,1,1,ip ,ok
41,320193,2005-07-22,2006-01-18,10-Q,2005-08-03,0001104659-05-035792,a05-12535_110q.htm,1,7,patent|intellectual property|ip |purchase price|consideration|technology|assignment,ok
41,320193,2005-07-22,2006-01-18,8-K,2005-08-15,0001181431-05-046871,rrd89343.htm,1,1,ip ,ok
41,320193,2005-07-22,2006-01-18,8-K,2005-08-26,0001181431-05-049163,rrd90647.htm,1,1,ip ,ok
41,320193,2005-07-22,2006-01-18,8-K,2005-10-14,0001181431-05-056604,rrd94436.htm,1,1,ip ,ok
41,320193,2005-07-22,2006-01-18,10-K,2005-12-01,0001104659-05-058421,a05-20674_110k.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
41,320193,2005-07-22,2006-01-18,8-K,2005-12-19,0001181431-05-067468,rrd100228.htm,1,1,ip ,ok
41,320193,2005-07-22,2006-01-18,8-K,2006-01-10,0001104659-06-001428,a06-1318_18k.htm,1,1,ip ,ok
42,320193,2007-09-22,2008-03-20,10-K,2007-11-15,0001047469-07-009340,a2181030z10-k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
42,320193,2007-09-22,2008-03-20,8-K,2008-01-08,0001181431-08-002372,rrd188197.htm,1,1,ip ,ok
42,320193,2007-09-22,2008-03-20,8-K,2008-01-15,0001181431-08-003342,rrd190089.htm,1,1,ip ,ok
42,320193,2007-09-22,2008-03-20,10-Q,2008-02-01,0001193125-08-017426,d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
43,320193,2014-09-12,2015-03-11,8-K,2014-10-20,0001193125-14-376361,d806538d8k.htm,1,1,ip ,ok
43,320193,2014-09-12,2015-03-11,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
43,320193,2014-09-12,2015-03-11,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
43,320193,2014-09-12,2015-03-11,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
43,320193,2014-09-12,2015-03-11,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
43,320193,2014-09-12,2015-03-11,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
43,320193,2014-09-12,2015-03-11,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
44,320193,2014-10-21,2015-04-19,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
44,320193,2014-10-21,2015-04-19,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
44,320193,2014-10-21,2015-04-19,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
44,320193,2014-10-21,2015-04-19,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
44,320193,2014-10-21,2015-04-19,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
44,320193,2014-10-21,2015-04-19,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
44,320193,2014-10-21,2015-04-19,8-K,2015-03-13,0001104659-15-019336,a15-5624_18k.htm,1,1,ip ,ok
45,320193,2020-05-26,2020-11-22,8-K,2020-07-30,0000320193-20-000060,aapl-20200730.htm,1,1,ip ,ok
45,320193,2020-05-26,2020-11-22,10-Q,2020-07-31,0000320193-20-000062,aapl-20200627.htm,1,6,patent|intellectual property|ip |asset purchase|purchase price|consideration,ok
45,320193,2020-05-26,2020-11-22,8-K,2020-08-07,0001193125-20-213158,d49399d8k.htm,1,1,ip ,ok
45,320193,2020-05-26,2020-11-22,8-K,2020-08-20,0001193125-20-225672,d937363d8k.htm,1,1,ip ,ok
45,320193,2020-05-26,2020-11-22,8-K,2020-10-29,0000320193-20-000094,aapl-20201029.htm,1,1,ip ,ok
45,320193,2020-05-26,2020-11-22,10-K,2020-10-30,0000320193-20-000096,aapl-20200926.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
46,320193,2020-08-06,2021-02-02,8-K,2020-08-07,0001193125-20-213158,d49399d8k.htm,1,1,ip ,ok
46,320193,2020-08-06,2021-02-02,8-K,2020-08-20,0001193125-20-225672,d937363d8k.htm,1,1,ip ,ok
46,320193,2020-08-06,2021-02-02,8-K,2020-10-29,0000320193-20-000094,aapl-20201029.htm,1,1,ip ,ok
46,320193,2020-08-06,2021-02-02,10-K,2020-10-30,0000320193-20-000096,aapl-20200926.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
46,320193,2020-08-06,2021-02-02,8-K,2021-01-05,0001193125-21-001982,d29637d8k.htm,1,1,ip ,ok
46,320193,2020-08-06,2021-02-02,8-K,2021-01-27,0000320193-21-000009,aapl-20210127.htm,1,1,ip ,ok
46,320193,2020-08-06,2021-02-02,10-Q,2021-01-28,0000320193-21-000010,aapl-20201226.htm,1,5,patent|ip |asset purchase|consideration|technology,ok
47,18230,2014-12-06,2015-06-04,8-K,2014-12-11,0000018230-14-000443,form8-kmagowan.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2014-12-18,0000018230-14-000447,retirementagreements_2014.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2014-12-18,0000018230-14-000445,november2014_retailstatist.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-01-26,0000018230-15-000042,december2014_retailstatist.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-01-27,0001104659-15-004614,a15-3146_18k.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,10-K,2015-02-17,0000018230-15-000061,cat_10-kx12312014.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-02-19,0000018230-15-000065,retailstatsjan2015.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-03-19,0000018230-15-000124,feb2015stats_2014summary.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-04-22,0000018230-15-000157,march2015retailsales.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-04-23,0001104659-15-029550,a15-9621_18k.htm,1,1,ip ,ok
47,18230,2014-12-06,2015-06-04,10-Q,2015-05-01,0000018230-15-000161,cat_10qx3312015.htm,1,6,intellectual property|ip |purchase price|consideration|technology|assignment,ok
47,18230,2014-12-06,2015-06-04,8-K,2015-05-20,0000018230-15-000182,april2015retailstatistics.htm,1,1,ip ,ok
48,318154,2017-03-30,2017-09-26,8-K,2017-04-24,0001193125-17-134763,d346334d8k.htm,1,1,ip ,ok
48,318154,2017-03-30,2017-09-26,8-K,2017-04-26,0001193125-17-139540,d373079d8k.htm,1,3,intellectual property|ip |technology,ok
48,318154,2017-03-30,2017-09-26,10-Q,2017-04-27,0000318154-17-000009,amgn-2017331x10q.htm,1,6,patent|ip |purchase price|consideration|technology|assignment,ok
48,318154,2017-03-30,2017-09-26,8-K,2017-05-11,0001193125-17-167330,d389370d8k.htm,1,2,ip |purchase price,ok
48,318154,2017-03-30,2017-09-26,8-K,2017-05-22,0001193125-17-178257,d392064d8k.htm,1,1,ip ,ok
48,318154,2017-03-30,2017-09-26,8-K,2017-07-25,0001193125-17-235011,d427228d8k.htm,1,3,intellectual property|ip |technology,ok
48,318154,2017-03-30,2017-09-26,10-Q,2017-07-26,0000318154-17-000021,amgn-2017630x10q.htm,1,6,patent|ip |purchase price|consideration|technology|assignment,ok
49,320193,2014-09-09,2015-03-08,8-K,2014-10-20,0001193125-14-376361,d806538d8k.htm,1,1,ip ,ok
49,320193,2014-09-09,2015-03-08,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
49,320193,2014-09-09,2015-03-08,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
49,320193,2014-09-09,2015-03-08,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
49,320193,2014-09-09,2015-03-08,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
49,320193,2014-09-09,2015-03-08,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
49,320193,2014-09-09,2015-03-08,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
50,320193,2014-10-21,2015-04-19,10-K,2014-10-27,0001193125-14-383437,d783162d10k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
50,320193,2014-10-21,2015-04-19,8-K,2014-11-10,0001193125-14-406296,d816414d8k.htm,1,1,ip ,ok
50,320193,2014-10-21,2015-04-19,8-K,2015-01-27,0001193125-15-021857,d835619d8k.htm,1,1,ip ,ok
50,320193,2014-10-21,2015-04-19,10-Q,2015-01-28,0001193125-15-023697,d835533d10q.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
50,320193,2014-10-21,2015-04-19,8-K,2015-01-28,0001193125-15-023732,d835617d8k.htm,1,1,ip ,ok
50,320193,2014-10-21,2015-04-19,8-K,2015-02-09,0001193125-15-039270,d868302d8k.htm,1,1,ip ,ok
50,320193,2014-10-21,2015-04-19,8-K,2015-03-13,0001104659-15-019336,a15-5624_18k.htm,1,1,ip ,ok
51,320193,2020-04-01,2020-09-28,8-K,2020-04-30,0000320193-20-000050,a8-kq220203282020.htm,1,1,ip ,ok
51,320193,2020-04-01,2020-09-28,10-Q,2020-05-01,0000320193-20-000052,a10-qq220203282020.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
51,320193,2020-04-01,2020-09-28,8-K,2020-05-11,0001193125-20-139112,d926511d8k.htm,1,1,ip ,ok
51,320193,2020-04-01,2020-09-28,8-K,2020-07-30,0000320193-20-000060,aapl-20200730.htm,1,1,ip ,ok
51,320193,2020-04-01,2020-09-28,10-Q,2020-07-31,0000320193-20-000062,aapl-20200627.htm,1,6,patent|intellectual property|ip |asset purchase|purchase price|consideration,ok
51,320193,2020-04-01,2020-09-28,8-K,2020-08-07,0001193125-20-213158,d49399d8k.htm,1,1,ip ,ok
51,320193,2020-04-01,2020-09-28,8-K,2020-08-20,0001193125-20-225672,d937363d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-05-04,0001193125-06-099332,d8k.htm,1,2,ip |purchase price,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-05-05,0001193125-06-102132,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-05-15,0001193125-06-111514,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-05-16,0000891618-06-000230,f20716e8vk.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,10-Q,2006-05-30,0000950134-06-010753,f20780e10vq.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-06-13,0001193125-06-129018,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-07-07,0001193125-06-143339,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-07-20,0001193125-06-149998,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-08-15,0001193125-06-173913,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-08-15,0000950134-06-016234,f22956e8vk.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,10-Q,2006-08-31,0000950134-06-017127,f23348e10vq.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|consideration|technology,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-09-13,0001193125-06-190270,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-09-13,0001193125-06-190267,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-09-15,0001193125-06-191209,d8k.htm,1,1,ip ,ok
52,6951,2006-04-21,2006-10-18,8-K,2006-09-18,0001193125-06-192121,d8k.htm,1,2,ip |purchase price,ok
53,1321834,2017-05-16,2017-11-12,8-K,2017-08-11,0001493152-17-008993,form8-k.htm,1,3,ip |purchase price|technology,ok
53,1321834,2017-05-16,2017-11-12,10-Q,2017-08-14,0001493152-17-009284,form10-q.htm,1,5,patent|intellectual property|ip |consideration|technology,ok
53,1321834,2017-05-16,2017-11-12,8-K,2017-10-13,0001493152-17-011555,form8-k.htm,1,1,ip ,ok
55,1034842,2002-12-04,2003-06-02,10-K,2003-03-31,0001047469-03-011133,a2106829z10-k.htm,1,7,patent|intellectual property|ip |asset purchase|purchase price|technology|assignment,ok
55,1034842,2002-12-04,2003-06-02,8-K,2003-05-02,0001104659-03-008018,j0139_8k.htm,1,1,ip ,ok
55,1034842,2002-12-04,2003-06-02,8-K,2003-05-07,0001104659-03-008436,j0480_8k.htm,1,1,ip ,ok
55,1034842,2002-12-04,2003-06-02,10-Q,2003-05-15,0001104659-03-010167,j0941_10q.htm,1,4,patent|intellectual property|ip |technology,ok
56,104169,2012-08-02,2013-01-29,8-K,2012-08-16,0001193125-12-358182,d397942d8k.htm,1,1,ip ,ok
56,104169,2012-08-02,2013-01-29,10-Q,2012-09-06,0000104169-12-000014,wmt731201210-q.htm,1,4,ip |purchase price|consideration|assignment,ok
56,104169,2012-08-02,2013-01-29,8-K,2012-11-15,0001193125-12-471604,d440140d8k.htm,1,1,ip ,ok
56,104169,2012-08-02,2013-01-29,10-Q,2012-12-04,0000104169-12-000018,wmt1031201210-q.htm,1,4,ip |purchase price|consideration|assignment,ok
57,104169,2012-09-19,2013-03-18,8-K,2012-11-15,0001193125-12-471604,d440140d8k.htm,1,1,ip ,ok
57,104169,2012-09-19,2013-03-18,10-Q,2012-12-04,0000104169-12-000018,wmt1031201210-q.htm,1,4,ip |purchase price|consideration|assignment,ok
57,104169,2012-09-19,2013-03-18,8-K,2013-02-21,0000104169-13-000007,a8-kx13113.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2007-11-13,0001104659-07-081942,a07-29109_18k.htm,1,3,intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2007-11-14,0001104659-07-082655,a07-28963_18k.htm,1,2,ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2007-11-15,0001104659-07-083361,a07-29109_28k.htm,1,2,ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2007-11-27,0001104659-07-085209,a07-30112_18k.htm,1,2,ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2007-12-03,0001104659-07-086417,a07-26935_28k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-01-14,0001104659-08-002339,a08-1931_18k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-01-17,0001104659-08-003306,a08-1931_28k.htm,1,3,intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-01-18,0001104659-08-003418,a08-1931_38k.htm,1,3,patent|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-02-04,0001104659-08-006836,a08-4171_18k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,10-K,2008-02-26,0001047469-08-001731,a2181836z10-k.htm,1,4,patent|intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-02-26,0001104659-08-012803,a08-5931_38k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-02-27,0001104659-08-013132,a08-5931_28k.htm,1,2,ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-03-03,0001104659-08-014492,a08-5931_48k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-03-06,0001104659-08-015727,a08-7350_28k.htm,1,4,patent|intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-03-06,0001104659-08-015706,a08-7350_18k.htm,1,4,patent|intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-04-01,0001104659-08-021459,a08-9452_28k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-04-04,0001104659-08-022521,a08-7541_28k.htm,1,1,ip ,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-04-16,0001104659-08-024776,a08-9452_48k.htm,1,3,intellectual property|ip |technology,ok
58,51143,2007-11-02,2008-04-30,8-K,2008-04-17,0001104659-08-024910,a08-9452_58k.htm,1,2,ip |technology,ok
58,51143,2007-11-02,2008-04-30,10-Q,2008-04-29,0001104659-08-027817,a08-10117_110q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2007-11-13,0001104659-07-081942,a07-29109_18k.htm,1,3,intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2007-11-14,0001104659-07-082655,a07-28963_18k.htm,1,2,ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2007-11-15,0001104659-07-083361,a07-29109_28k.htm,1,2,ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2007-11-27,0001104659-07-085209,a07-30112_18k.htm,1,2,ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2007-12-03,0001104659-07-086417,a07-26935_28k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-01-14,0001104659-08-002339,a08-1931_18k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-01-17,0001104659-08-003306,a08-1931_28k.htm,1,3,intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-01-18,0001104659-08-003418,a08-1931_38k.htm,1,3,patent|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-02-04,0001104659-08-006836,a08-4171_18k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,10-K,2008-02-26,0001047469-08-001731,a2181836z10-k.htm,1,4,patent|intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-02-26,0001104659-08-012803,a08-5931_38k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-02-27,0001104659-08-013132,a08-5931_28k.htm,1,2,ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-03-03,0001104659-08-014492,a08-5931_48k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-03-06,0001104659-08-015727,a08-7350_28k.htm,1,4,patent|intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-03-06,0001104659-08-015706,a08-7350_18k.htm,1,4,patent|intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-04-01,0001104659-08-021459,a08-9452_28k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-04-04,0001104659-08-022521,a08-7541_28k.htm,1,1,ip ,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-04-16,0001104659-08-024776,a08-9452_48k.htm,1,3,intellectual property|ip |technology,ok
61,51143,2007-11-02,2008-04-30,8-K,2008-04-17,0001104659-08-024910,a08-9452_58k.htm,1,2,ip |technology,ok
61,51143,2007-11-02,2008-04-30,10-Q,2008-04-29,0001104659-08-027817,a08-10117_110q.htm,1,6,patent|intellectual property|ip |purchase price|consideration|technology,ok
62,101984,2013-09-24,2014-03-23,8-K,2013-09-25,0000101984-13-000018,form8-k2013x09x25.htm,1,2,patent|ip ,ok
62,101984,2013-09-24,2014-03-23,8-K,2013-11-07,0000101984-13-000024,form8k2013-11x07.htm,1,1,ip ,ok
62,101984,2013-09-24,2014-03-23,10-Q,2013-11-08,0000101984-13-000026,ueic-09302013x10q.htm,1,5,patent|intellectual property|ip |purchase price|technology,ok
62,101984,2013-09-24,2014-03-23,8-K,2013-12-02,0000101984-13-000028,form8-k2013x12x02.htm,1,1,ip ,ok
62,101984,2013-09-24,2014-03-23,8-K,2014-02-20,0000101984-14-000003,form8k2014-02x20.htm,1,1,ip ,ok
